PALABRA,CATEGORÍA,TIPO,GENERO,NUMERO
seguridad_del_estado,NOMBRE,COMÚN,FEMENINO,SINGULAR
seguridad_e_higiene,NOMBRE,COMÚN,FEMENINO,SINGULAR
seguridad_internacional,NOMBRE,COMÚN,FEMENINO,SINGULAR
seguridad_jurídica,NOMBRE,COMÚN,FEMENINO,SINGULAR
seguridad_personal,NOMBRE,COMÚN,FEMENINO,SINGULAR
seguridades,NOMBRE,COMÚN,FEMENINO,PLURAL
seguro,NOMBRE,COMÚN,MASCULINO,SINGULAR
seguro_de_accidentes,NOMBRE,COMÚN,,
seguro_de_vida,NOMBRE,COMÚN,,
seguro_obligatorio,NOMBRE,COMÚN,,
seguro_social,NOMBRE,COMÚN,,
seguros,NOMBRE,COMÚN,MASCULINO,PLURAL
selección,NOMBRE,COMÚN,FEMENINO,SINGULAR
selección_nacional,NOMBRE,COMÚN,,
selección_natural,NOMBRE,COMÚN,FEMENINO,SINGULAR
selecciones,NOMBRE,COMÚN,FEMENINO,PLURAL
sello,NOMBRE,COMÚN,MASCULINO,SINGULAR
sellos,NOMBRE,COMÚN,MASCULINO,PLURAL
selva,NOMBRE,COMÚN,FEMENINO,SINGULAR
selva_tropical,NOMBRE,COMÚN,,
selvas,NOMBRE,COMÚN,FEMENINO,PLURAL
semáforo,NOMBRE,COMÚN,MASCULINO,SINGULAR
semáforos,NOMBRE,COMÚN,MASCULINO,PLURAL
semana,NOMBRE,COMÚN,FEMENINO,SINGULAR
semanas,NOMBRE,COMÚN,FEMENINO,PLURAL
semblanza,NOMBRE,COMÚN,FEMENINO,SINGULAR
semblanzas,NOMBRE,COMÚN,FEMENINO,PLURAL
semejanza,NOMBRE,COMÚN,FEMENINO,SINGULAR
semejanzas,NOMBRE,COMÚN,FEMENINO,PLURAL
semifinal,NOMBRE,COMÚN,FEMENINO,SINGULAR
semifinales,NOMBRE,COMÚN,FEMENINO,PLURAL
semilla,NOMBRE,COMÚN,FEMENINO,SINGULAR
semillas,NOMBRE,COMÚN,FEMENINO,PLURAL
senado,NOMBRE,COMÚN,MASCULINO,SINGULAR
senados,NOMBRE,COMÚN,MASCULINO,PLURAL
sendero,NOMBRE,COMÚN,MASCULINO,SINGULAR
senderos,NOMBRE,COMÚN,MASCULINO,PLURAL
seno,NOMBRE,COMÚN,MASCULINO,SINGULAR
senos,NOMBRE,COMÚN,MASCULINO,PLURAL
sensación,NOMBRE,COMÚN,FEMENINO,SINGULAR
sensaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
sensibilidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
sensibilidades,NOMBRE,COMÚN,FEMENINO,PLURAL
sentencia,NOMBRE,COMÚN,FEMENINO,SINGULAR
sentencia_firme,NOMBRE,COMÚN,FEMENINO,SINGULAR
sentencias,NOMBRE,COMÚN,FEMENINO,PLURAL
sentido,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentido_contrario,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentido_crítico,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentido_de_responsabilidad,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentido_del_humor,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentido_literal,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentidos,NOMBRE,COMÚN,MASCULINO,PLURAL
sentimiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
sentimiento_de_culpa,NOMBRE,COMÚN,,
sentimientos,NOMBRE,COMÚN,MASCULINO,PLURAL
seña,NOMBRE,COMÚN,FEMENINO,SINGULAR
señal,NOMBRE,COMÚN,FEMENINO,SINGULAR
señales,NOMBRE,COMÚN,FEMENINO,PLURAL
señas,NOMBRE,COMÚN,FEMENINO,PLURAL
señor,NOMBRE,COMÚN,MASCULINO,SINGULAR
señores,NOMBRE,COMÚN,MASCULINO,PLURAL
señoría,NOMBRE,COMÚN,FEMENINO,SINGULAR
señorías,NOMBRE,COMÚN,FEMENINO,PLURAL
señorita,NOMBRE,COMÚN,FEMENINO,SINGULAR
señoritas,NOMBRE,COMÚN,FEMENINO,PLURAL
señorito,NOMBRE,COMÚN,MASCULINO,SINGULAR
señoritos,NOMBRE,COMÚN,MASCULINO,PLURAL
separación,NOMBRE,COMÚN,FEMENINO,SINGULAR
separación_de_poderes,NOMBRE,COMÚN,FEMENINO,SINGULAR
separaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
septiembre,NOMBRE,COMÚN,MASCULINO,SINGULAR
septiembres,NOMBRE,COMÚN,MASCULINO,PLURAL
séptupla,NOMBRE,COMÚN,FEMENINO,SINGULAR
séptuplas,NOMBRE,COMÚN,FEMENINO,PLURAL
séptuple,NOMBRE,COMÚN,COMÚN,SINGULAR
séptuples,NOMBRE,COMÚN,COMÚN,PLURAL
séptuplo,NOMBRE,COMÚN,MASCULINO,SINGULAR
séptuplos,NOMBRE,COMÚN,MASCULINO,PLURAL
sequedad,NOMBRE,COMÚN,FEMENINO,SINGULAR
sequedades,NOMBRE,COMÚN,FEMENINO,PLURAL
ser,NOMBRE,COMÚN,MASCULINO,SINGULAR
serbio,NOMBRE,COMÚN,MASCULINO,SINGULAR
serbios,NOMBRE,COMÚN,MASCULINO,PLURAL
serenidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
serenidades,NOMBRE,COMÚN,FEMENINO,PLURAL
seres,NOMBRE,COMÚN,MASCULINO,PLURAL
serie,NOMBRE,COMÚN,FEMENINO,SINGULAR
seriedad,NOMBRE,COMÚN,FEMENINO,SINGULAR
seriedades,NOMBRE,COMÚN,FEMENINO,PLURAL
series,NOMBRE,COMÚN,FEMENINO,PLURAL
sermón,NOMBRE,COMÚN,MASCULINO,SINGULAR
sermones,NOMBRE,COMÚN,MASCULINO,PLURAL
serpiente,NOMBRE,COMÚN,FEMENINO,SINGULAR
serpientes,NOMBRE,COMÚN,FEMENINO,PLURAL
servicio,NOMBRE,COMÚN,MASCULINO,SINGULAR
servicio_asistencial,NOMBRE,COMÚN,,
servicio_de_apoyo,NOMBRE,COMÚN,,
servicio_de_atención_al_cliente,NOMBRE,COMÚN,,
servicio_de_información,NOMBRE,COMÚN,,
servicio_de_urgencias,NOMBRE,COMÚN,,
servicio_educativo,NOMBRE,COMÚN,,
servicio_jurúdico,NOMBRE,COMÚN,,
servicio_meteorológico,NOMBRE,COMÚN,,
servicio_público,NOMBRE,COMÚN,,
servicio_turístico,NOMBRE,COMÚN,,
servicios,NOMBRE,COMÚN,MASCULINO,PLURAL
servicios_funerarios,NOMBRE,COMÚN,MASCULINO,PLURAL
servicios_sociales,NOMBRE,COMÚN,MASCULINO,PLURAL
servicios_urbanos,NOMBRE,COMÚN,MASCULINO,PLURAL
servidor,NOMBRE,COMÚN,MASCULINO,SINGULAR
servidor_dns,NOMBRE,COMÚN,,
servidor_proxy,NOMBRE,COMÚN,,
servidor_web,NOMBRE,COMÚN,,
servidores,NOMBRE,COMÚN,MASCULINO,PLURAL
servidumbre,NOMBRE,COMÚN,FEMENINO,SINGULAR
servidumbres,NOMBRE,COMÚN,FEMENINO,PLURAL
sesión,NOMBRE,COMÚN,FEMENINO,SINGULAR
sesión_continua,NOMBRE,COMÚN,,
sesión_plenaria,NOMBRE,COMÚN,,
sesiones,NOMBRE,COMÚN,FEMENINO,PLURAL
sexo,NOMBRE,COMÚN,MASCULINO,SINGULAR
sexos,NOMBRE,COMÚN,MASCULINO,PLURAL
séxtupla,NOMBRE,COMÚN,FEMENINO,SINGULAR
séxtuplas,NOMBRE,COMÚN,FEMENINO,PLURAL
séxtuple,NOMBRE,COMÚN,COMÚN,SINGULAR
séxtuples,NOMBRE,COMÚN,COMÚN,PLURAL
séxtuplo,NOMBRE,COMÚN,MASCULINO,SINGULAR
séxtuplos,NOMBRE,COMÚN,MASCULINO,PLURAL
sexualidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
sexualidades,NOMBRE,COMÚN,FEMENINO,PLURAL
show,NOMBRE,COMÚN,MASCULINO,SINGULAR
shows,NOMBRE,COMÚN,MASCULINO,PLURAL
si,NOMBRE,COMÚN,MASCULINO,SINGULAR
sida,NOMBRE,COMÚN,MASCULINO,SINGULAR
sidas,NOMBRE,COMÚN,MASCULINO,PLURAL
sien,NOMBRE,COMÚN,FEMENINO,SINGULAR
sienes,NOMBRE,COMÚN,FEMENINO,PLURAL
sierra,NOMBRE,COMÚN,FEMENINO,SINGULAR
sierras,NOMBRE,COMÚN,FEMENINO,PLURAL
siesta,NOMBRE,COMÚN,FEMENINO,SINGULAR
siestas,NOMBRE,COMÚN,FEMENINO,PLURAL
sigla,NOMBRE,COMÚN,FEMENINO,SINGULAR
siglas,NOMBRE,COMÚN,FEMENINO,PLURAL
siglo,NOMBRE,COMÚN,MASCULINO,SINGULAR
siglos,NOMBRE,COMÚN,MASCULINO,PLURAL
significación,NOMBRE,COMÚN,FEMENINO,SINGULAR
significaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
significado,NOMBRE,COMÚN,MASCULINO,SINGULAR
significados,NOMBRE,COMÚN,MASCULINO,PLURAL
signo,NOMBRE,COMÚN,MASCULINO,SINGULAR
signos,NOMBRE,COMÚN,MASCULINO,PLURAL
silencio,NOMBRE,COMÚN,MASCULINO,SINGULAR
silencio_administrativo,NOMBRE,COMÚN,MASCULINO,SINGULAR
silencios,NOMBRE,COMÚN,MASCULINO,PLURAL
silicio,NOMBRE,COMÚN,MASCULINO,SINGULAR
silicios,NOMBRE,COMÚN,MASCULINO,PLURAL
silla,NOMBRE,COMÚN,FEMENINO,SINGULAR
sillas,NOMBRE,COMÚN,FEMENINO,PLURAL
sillón,NOMBRE,COMÚN,MASCULINO,SINGULAR
sillones,NOMBRE,COMÚN,MASCULINO,PLURAL
simbolismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
simbolismos,NOMBRE,COMÚN,MASCULINO,PLURAL
símbolo,NOMBRE,COMÚN,MASCULINO,SINGULAR
símbolos,NOMBRE,COMÚN,MASCULINO,PLURAL
simio,NOMBRE,COMÚN,MASCULINO,SINGULAR
simios,NOMBRE,COMÚN,MASCULINO,PLURAL
simpatía,NOMBRE,COMÚN,FEMENINO,SINGULAR
simpatías,NOMBRE,COMÚN,FEMENINO,PLURAL
simplificación,NOMBRE,COMÚN,FEMENINO,SINGULAR
simplificaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
sindicato,NOMBRE,COMÚN,MASCULINO,SINGULAR
sindicatos,NOMBRE,COMÚN,MASCULINO,PLURAL
síndrome,NOMBRE,COMÚN,MASCULINO,SINGULAR
síndrome_de_down,NOMBRE,COMÚN,MASCULINO,SINGULAR
síndromes,NOMBRE,COMÚN,MASCULINO,PLURAL
sintaxis,NOMBRE,COMÚN,FEMENINO,INVARIABLE
síntesis,NOMBRE,COMÚN,FEMENINO,INVARIABLE
síntoma,NOMBRE,COMÚN,MASCULINO,SINGULAR
síntomas,NOMBRE,COMÚN,MASCULINO,PLURAL
sirena,NOMBRE,COMÚN,FEMENINO,SINGULAR
sirenas,NOMBRE,COMÚN,FEMENINO,PLURAL
sis,NOMBRE,COMÚN,MASCULINO,PLURAL
sistema,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_abierto,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_de_clasificación,NOMBRE,COMÚN,,
sistema_de_comunicación,NOMBRE,COMÚN,,
sistema_de_correo,NOMBRE,COMÚN,,
sistema_de_defensa,NOMBRE,COMÚN,,
sistema_de_ficheros,NOMBRE,COMÚN,,
sistema_de_gestión,NOMBRE,COMÚN,,
sistema_de_gobierno,NOMBRE,COMÚN,,
sistema_de_información_geográfica,NOMBRE,COMÚN,,
sistema_de_juego,NOMBRE,COMÚN,,
sistema_de_medición,NOMBRE,COMÚN,,
sistema_de_partidos,NOMBRE,COMÚN,,
sistema_de_producción,NOMBRE,COMÚN,,
sistema_de_seguridad,NOMBRE,COMÚN,,
sistema_democrático,NOMBRE,COMÚN,,
sistema_económico,NOMBRE,COMÚN,,
sistema_educativo,NOMBRE,COMÚN,,
sistema_electoral,NOMBRE,COMÚN,,
sistema_electrónico,NOMBRE,COMÚN,,
sistema_federal,NOMBRE,COMÚN,,
sistema_fiscal,NOMBRE,COMÚN,,
sistema_informático,NOMBRE,COMÚN,,
sistema_métrico,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_nacional_de_salud,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_nervioso,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_nervioso_central,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_social,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistema_tributario,NOMBRE,COMÚN,MASCULINO,SINGULAR
sistemas,NOMBRE,COMÚN,MASCULINO,PLURAL
sitio,NOMBRE,COMÚN,MASCULINO,SINGULAR
sitio_web,NOMBRE,COMÚN,,
sitios,NOMBRE,COMÚN,MASCULINO,PLURAL
situación,NOMBRE,COMÚN,FEMENINO,SINGULAR
situación_administrativa,NOMBRE,COMÚN,FEMENINO,SINGULAR
situación_de_emergencia,NOMBRE,COMÚN,,
situación_económica,NOMBRE,COMÚN,FEMENINO,SINGULAR
situación_financiera,NOMBRE,COMÚN,FEMENINO,SINGULAR
situación_jurídica,NOMBRE,COMÚN,FEMENINO,SINGULAR
situaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
soberanía,NOMBRE,COMÚN,FEMENINO,SINGULAR
soberanía_nacional,NOMBRE,COMÚN,FEMENINO,SINGULAR
soberanía_popular,NOMBRE,COMÚN,FEMENINO,SINGULAR
soberanías,NOMBRE,COMÚN,FEMENINO,PLURAL
sobre,NOMBRE,COMÚN,MASCULINO,SINGULAR
sobres,NOMBRE,COMÚN,MASCULINO,PLURAL
sobresalto,NOMBRE,COMÚN,MASCULINO,SINGULAR
sobresaltos,NOMBRE,COMÚN,MASCULINO,PLURAL
socialismo,NOMBRE,COMÚN,MASCULINO,SINGULAR
socialismos,NOMBRE,COMÚN,MASCULINO,PLURAL
socialista,NOMBRE,COMÚN,COMÚN,SINGULAR
socialistas,NOMBRE,COMÚN,COMÚN,PLURAL
sociedad,NOMBRE,COMÚN,FEMENINO,SINGULAR
sociedad_capitalista,NOMBRE,COMÚN,,
sociedad_financiera,NOMBRE,COMÚN,,
sociedades,NOMBRE,COMÚN,FEMENINO,PLURAL
socio,NOMBRE,COMÚN,MASCULINO,SINGULAR
socio_fundador,NOMBRE,COMÚN,,
sociolingüística,NOMBRE,COMÚN,FEMENINO,SINGULAR
sociolingüísticas,NOMBRE,COMÚN,FEMENINO,PLURAL
sociología,NOMBRE,COMÚN,FEMENINO,SINGULAR
sociología_política,NOMBRE,COMÚN,FEMENINO,SINGULAR
sociologías,NOMBRE,COMÚN,FEMENINO,PLURAL
sociólogo,NOMBRE,COMÚN,MASCULINO,SINGULAR
sociólogos,NOMBRE,COMÚN,MASCULINO,PLURAL
socios,NOMBRE,COMÚN,MASCULINO,PLURAL
socorro,NOMBRE,COMÚN,MASCULINO,SINGULAR
socorros,NOMBRE,COMÚN,MASCULINO,PLURAL
sofá,NOMBRE,COMÚN,FEMENINO,SINGULAR
sofás,NOMBRE,COMÚN,FEMENINO,PLURAL
software_educativo,NOMBRE,COMÚN,,
sol,NOMBRE,COMÚN,MASCULINO,SINGULAR
solapa,NOMBRE,COMÚN,FEMENINO,SINGULAR
solapas,NOMBRE,COMÚN,FEMENINO,PLURAL
solar,NOMBRE,COMÚN,MASCULINO,SINGULAR
solares,NOMBRE,COMÚN,MASCULINO,PLURAL
soldado,NOMBRE,COMÚN,MASCULINO,SINGULAR
soldados,NOMBRE,COMÚN,MASCULINO,PLURAL
soledad,NOMBRE,COMÚN,FEMENINO,SINGULAR
soledades,NOMBRE,COMÚN,FEMENINO,PLURAL
solemnidad,NOMBRE,COMÚN,FEMENINO,SINGULAR
solemnidades,NOMBRE,COMÚN,FEMENINO,PLURAL
soles,NOMBRE,COMÚN,MASCULINO,PLURAL
solidaridad,NOMBRE,COMÚN,FEMENINO,SINGULAR
solidaridad_internacional,NOMBRE,COMÚN,FEMENINO,SINGULAR
solidaridades,NOMBRE,COMÚN,FEMENINO,PLURAL
solución,NOMBRE,COMÚN,FEMENINO,SINGULAR
soluciones,NOMBRE,COMÚN,FEMENINO,PLURAL
sombra,NOMBRE,COMÚN,FEMENINO,SINGULAR
sombras,NOMBRE,COMÚN,FEMENINO,PLURAL
sombrero,NOMBRE,COMÚN,MASCULINO,SINGULAR
sombreros,NOMBRE,COMÚN,MASCULINO,PLURAL
sometimiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
sometimientos,NOMBRE,COMÚN,MASCULINO,PLURAL
son,NOMBRE,COMÚN,MASCULINO,SINGULAR
sones,NOMBRE,COMÚN,MASCULINO,PLURAL
sonido,NOMBRE,COMÚN,MASCULINO,SINGULAR
sonidos,NOMBRE,COMÚN,MASCULINO,PLURAL
sonrisa,NOMBRE,COMÚN,FEMENINO,SINGULAR
sonrisas,NOMBRE,COMÚN,FEMENINO,PLURAL
sopa,NOMBRE,COMÚN,FEMENINO,SINGULAR
sopas,NOMBRE,COMÚN,FEMENINO,PLURAL
soporte,NOMBRE,COMÚN,MASCULINO,SINGULAR
soporte_físico,NOMBRE,COMÚN,,
soportes,NOMBRE,COMÚN,MASCULINO,PLURAL
sorbo,NOMBRE,COMÚN,MASCULINO,SINGULAR
sorbos,NOMBRE,COMÚN,MASCULINO,PLURAL
sorpresa,NOMBRE,COMÚN,FEMENINO,SINGULAR
sorpresas,NOMBRE,COMÚN,FEMENINO,PLURAL
sosiego,NOMBRE,COMÚN,MASCULINO,SINGULAR
sosiegos,NOMBRE,COMÚN,MASCULINO,PLURAL
sospecha,NOMBRE,COMÚN,FEMENINO,SINGULAR
sospechas,NOMBRE,COMÚN,FEMENINO,PLURAL
sotobosque,NOMBRE,COMÚN,MASCULINO,SINGULAR
sotobosques,NOMBRE,COMÚN,MASCULINO,PLURAL
sprint,NOMBRE,COMÚN,MASCULINO,SINGULAR
sprints,NOMBRE,COMÚN,MASCULINO,PLURAL
subespecie,NOMBRE,COMÚN,FEMENINO,SINGULAR
subespecies,NOMBRE,COMÚN,FEMENINO,PLURAL
subida,NOMBRE,COMÚN,FEMENINO,SINGULAR
subidas,NOMBRE,COMÚN,FEMENINO,PLURAL
sublevación,NOMBRE,COMÚN,FEMENINO,SINGULAR
sublevaciones,NOMBRE,COMÚN,FEMENINO,PLURAL
subsecretario_de_estado,NOMBRE,COMÚN,,
substitución,NOMBRE,COMÚN,FEMENINO,SINGULAR
substituciones,NOMBRE,COMÚN,FEMENINO,PLURAL
subvención,NOMBRE,COMÚN,FEMENINO,SINGULAR
subvenciones,NOMBRE,COMÚN,FEMENINO,PLURAL
sucesión,NOMBRE,COMÚN,FEMENINO,SINGULAR
sucesiones,NOMBRE,COMÚN,FEMENINO,PLURAL
suceso,NOMBRE,COMÚN,MASCULINO,SINGULAR
sucesor,NOMBRE,COMÚN,MASCULINO,SINGULAR
sucesores,NOMBRE,COMÚN,MASCULINO,PLURAL
sucesos,NOMBRE,COMÚN,MASCULINO,PLURAL
sucursal,NOMBRE,COMÚN,FEMENINO,SINGULAR
sucursales,NOMBRE,COMÚN,FEMENINO,PLURAL
sudeste,NOMBRE,COMÚN,MASCULINO,SINGULAR
sudestes,NOMBRE,COMÚN,MASCULINO,PLURAL
sudor,NOMBRE,COMÚN,MASCULINO,SINGULAR
sudores,NOMBRE,COMÚN,MASCULINO,PLURAL
sueldo,NOMBRE,COMÚN,MASCULINO,SINGULAR
sueldos,NOMBRE,COMÚN,MASCULINO,PLURAL
suelo,NOMBRE,COMÚN,MASCULINO,SINGULAR
suelo_no_urbanizable,NOMBRE,COMÚN,MASCULINO,SINGULAR
suelo_urbanizable,NOMBRE,COMÚN,MASCULINO,SINGULAR
suelos,NOMBRE,COMÚN,MASCULINO,PLURAL
sueño,NOMBRE,COMÚN,MASCULINO,SINGULAR
sueños,NOMBRE,COMÚN,MASCULINO,PLURAL
suerte,NOMBRE,COMÚN,FEMENINO,SINGULAR
suertes,NOMBRE,COMÚN,FEMENINO,PLURAL
sufrimiento,NOMBRE,COMÚN,MASCULINO,SINGULAR
sufrimientos,NOMBRE,COMÚN,MASCULINO,PLURAL
sugerencia,NOMBRE,COMÚN,FEMENINO,SINGULAR
sugerencias,NOMBRE,COMÚN,FEMENINO,PLURAL
suicida,NOMBRE,COMÚN,COMÚN,SINGULAR
suicidas,NOMBRE,COMÚN,COMÚN,PLURAL
suicidio,NOMBRE,COMÚN,MASCULINO,SINGULAR
suicidios,NOMBRE,COMÚN,MASCULINO,PLURAL
suiza,NOMBRE,COMÚN,FEMENINO,SINGULAR
suizas,NOMBRE,COMÚN,FEMENINO,PLURAL
sujeto,NOMBRE,COMÚN,MASCULINO,SINGULAR
sujetos,NOMBRE,COMÚN,MASCULINO,PLURAL
suma,NOMBRE,COMÚN,FEMENINO,SINGULAR
sumas,NOMBRE,COMÚN,FEMENINO,PLURAL
suministro_de_energía_eléctrica,NOMBRE,COMÚN,,
sumisión,NOMBRE,COMÚN,FEMENINO,SINGULAR
sumisiones,NOMBRE,COMÚN,FEMENINO,PLURAL
supe,NOMBRE,COMÚN,MASCULINO,SINGULAR
súper_8,NOMBRE,COMÚN,FEMENINO,SINGULAR
superego,NOMBRE,COMÚN,MASCULINO,SINGULAR
superegos,NOMBRE,COMÚN,MASCULINO,PLURAL
superficie,NOMBRE,COMÚN,FEMENINO,SINGULAR
superficie_plana,NOMBRE,COMÚN,,
superficie_útil,NOMBRE,COMÚN,FEMENINO,SINGULAR
superficies,NOMBRE,COMÚN,FEMENINO,PLURAL
superioridad,NOMBRE,COMÚN,FEMENINO,SINGULAR
superioridades,NOMBRE,COMÚN,FEMENINO,PLURAL
supervivencia,NOMBRE,COMÚN,FEMENINO,SINGULAR
supervivencias,NOMBRE,COMÚN,FEMENINO,PLURAL
supes,NOMBRE,COMÚN,MASCULINO,PLURAL
suposición,NOMBRE,COMÚN,FEMENINO,SINGULAR
suposiciones,NOMBRE,COMÚN,FEMENINO,PLURAL
supresión,NOMBRE,COMÚN,FEMENINO,SINGULAR
supresiones,NOMBRE,COMÚN,FEMENINO,PLURAL
supuesto,NOMBRE,COMÚN,MASCULINO,SINGULAR
supuestos,NOMBRE,COMÚN,MASCULINO,PLURAL
sur,NOMBRE,COMÚN,MASCULINO,SINGULAR
sures,NOMBRE,COMÚN,MASCULINO,PLURAL
suroeste,NOMBRE,COMÚN,MASCULINO,SINGULAR
suroestes,NOMBRE,COMÚN,MASCULINO,PLURAL
suspensión,NOMBRE,COMÚN,FEMENINO,SINGULAR
suspensiones,NOMBRE,COMÚN,FEMENINO,PLURAL
suspiro,NOMBRE,COMÚN,MASCULINO,SINGULAR
suspiros,NOMBRE,COMÚN,MASCULINO,PLURAL
sustancia,NOMBRE,COMÚN,FEMENINO,SINGULAR
sustancia_química,NOMBRE,COMÚN,,
sustancias,NOMBRE,COMÚN,FEMENINO,PLURAL
sustitución,NOMBRE,COMÚN,FEMENINO,SINGULAR
sustituciones,NOMBRE,COMÚN,FEMENINO,PLURAL
susto,NOMBRE,COMÚN,MASCULINO,SINGULAR
sustos,NOMBRE,COMÚN,MASCULINO,PLURAL
sustrato,NOMBRE,COMÚN,MASCULINO,SINGULAR
sustratos,NOMBRE,COMÚN,MASCULINO,PLURAL
tabaco,NOMBRE,COMÚN,MASCULINO,SINGULAR
tabacos,NOMBRE,COMÚN,MASCULINO,PLURAL
taberna,NOMBRE,COMÚN,FEMENINO,SINGULAR
tabernas,NOMBRE,COMÚN,FEMENINO,PLURAL
tabla,NOMBRE,COMÚN,FEMENINO,SINGULAR
tablas,NOMBRE,COMÚN,FEMENINO,PLURAL
tablero,NOMBRE,COMÚN,MASCULINO,SINGULAR
tableros,NOMBRE,COMÚN,MASCULINO,PLURAL
taburete,NOMBRE,COMÚN,MASCULINO,SINGULAR
taburetes,NOMBRE,COMÚN,MASCULINO,PLURAL
tacán,NOMBRE,COMÚN,MASCULINO,SINGULAR
tacones,NOMBRE,COMÚN,MASCULINO,PLURAL
táctica,NOMBRE,COMÚN,FEMENINO,SINGULAR
tácticas,NOMBRE,COMÚN,FEMENINO,PLURAL
tacto,NOMBRE,COMÚN,MASCULINO,SINGULAR
tactos,NOMBRE,COMÚN,MASCULINO,PLURAL
tajo,NOMBRE,COMÚN,MASCULINO,SINGULAR
tajos,NOMBRE,COMÚN,MASCULINO,PLURAL
talante,NOMBRE,COMÚN,MASCULINO,SINGULAR
talantes,NOMBRE,COMÚN,MASCULINO,PLURAL
talento,NOMBRE,COMÚN,MASCULINO,SINGULAR
talentos,NOMBRE,COMÚN,MASCULINO,PLURAL
talla,NOMBRE,COMÚN,FEMENINO,SINGULAR
tallas,NOMBRE,COMÚN,FEMENINO,PLURAL
talle,NOMBRE,COMÚN,MASCULINO,SINGULAR
taller,NOMBRE,COMÚN,MASCULINO,SINGULAR
taller_mecánico,NOMBRE,COMÚN,,
talleres,NOMBRE,COMÚN,MASCULINO,PLURAL
talles,NOMBRE,COMÚN,MASCULINO,PLURAL
tallo,NOMBRE,COMÚN,MASCULINO,SINGULAR
tallos,NOMBRE,COMÚN,MASCULINO,PLURAL
talón,NOMBRE,COMÚN,MASCULINO,SINGULAR
talones,NOMBRE,COMÚN,MASCULINO,PLURAL
tamaño,NOMBRE,COMÚN,MASCULINO,SINGULAR
tamaño_de_la_población,NOMBRE,COMÚN,MASCULINO,SINGULAR
tamaño_natural,NOMBRE,COMÚN,MASCULINO,SINGULAR
tamaños,NOMBRE,COMÚN,MASCULINO,PLURAL
tanque,NOMBRE,COMÚN,MASCULINO,SINGULAR
tanques,NOMBRE,COMÚN,MASCULINO,PLURAL
tanteo,NOMBRE,COMÚN,MASCULINO,SINGULAR
tanteos,NOMBRE,COMÚN,MASCULINO,PLURAL
tanto,NOMBRE,COMÚN,MASCULINO,SINGULAR
tantos,NOMBRE,PROPIO,,
tapices,NOMBRE,COMÚN,MASCULINO,PLURAL
tapiz,NOMBRE,COMÚN,MASCULINO,SINGULAR
tarde,NOMBRE,COMÚN,FEMENINO,SINGULAR
tardes,NOMBRE,COMÚN,FEMENINO,PLURAL
tarea,NOMBRE,COMÚN,FEMENINO,SINGULAR
tareas,NOMBRE,COMÚN,FEMENINO,PLURAL
tarifa,NOMBRE,COMÚN,FEMENINO,SINGULAR
tarifas,NOMBRE,COMÚN,FEMENINO,PLURAL
tarjeta,NOMBRE,COMÚN,FEMENINO,SINGULAR
tarjeta_de_identificación,NOMBRE,COMÚN,,
tarjeta_de_red,NOMBRE,COMÚN,,
tarjeta_de_sonido,NOMBRE,COMÚN,,
tarjeta_de_vídeo,NOMBRE,COMÚN,,
tarjeta_gráfica,NOMBRE,COMÚN,,
tarjeta_pcmcia,NOMBRE,COMÚN,,
tarjeta_roja,NOMBRE,COMÚN,,
tarjetas,NOMBRE,COMÚN,FEMENINO,PLURAL
tasa,NOMBRE,COMÚN,FEMENINO,SINGULAR
tasa_de_cambio,NOMBRE,COMÚN,,
tasa_de_crecimiento,NOMBRE,COMÚN,,
tasa_de_desempleo,NOMBRE,COMÚN,,
tasa_de_inflación,NOMBRE,COMÚN,,
tasa_de_paro,NOMBRE,COMÚN,,
tasas,NOMBRE,COMÚN,FEMENINO,PLURAL
tasca,NOMBRE,COMÚN,FEMENINO,SINGULAR
tascas,NOMBRE,COMÚN,FEMENINO,PLURAL
taxi,NOMBRE,COMÚN,MASCULINO,SINGULAR
taxis,NOMBRE,COMÚN,MASCULINO,PLURAL
taza,NOMBRE,COMÚN,FEMENINO,SINGULAR
taza_de_café,NOMBRE,COMÚN,,
tazas,NOMBRE,COMÚN,FEMENINO,PLURAL
