PALABRA,CATEGORIA,TIPO,GENERO,NUMERO
repeticiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
réplica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
réplicas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
repoblación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
repoblaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reportaje,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reportajes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reposo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reposos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
representación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
representación_diplomática,NOMBRE,COMÚN,,
representación_gráfica,NOMBRE,COMÚN,,
representación_legal,NOMBRE,COMÚN,,
representación_proporcional,NOMBRE,COMÚN,FEMENINO,INVARIABLE
representaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
representante,NOMBRE,COMÚN,COMÚN,INVARIABLE
representante_del_gobierno,NOMBRE,COMÚN,,
representantes,NOMBRE,COMÚN,COMÚN,INVARIABLE
represión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
represiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reproducción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reproducción_asistida,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reproducciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reproductor_de_dvd,NOMBRE,COMÚN,,
república,NOMBRE,COMÚN,FEMENINO,INVARIABLE
república_federal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
repúblicas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
requisito,NOMBRE,COMÚN,MASCULINO,INVARIABLE
requisitos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rescate,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rescates,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resentimiento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resentimientos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reserva,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reserva_de_la_biosfera,NOMBRE,COMÚN,,
reserva_legal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reservas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
residencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
residencia_habitual,NOMBRE,COMÚN,FEMENINO,INVARIABLE
residencia_oficial,NOMBRE,COMÚN,,
residencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
residente,NOMBRE,COMÚN,COMÚN,INVARIABLE
residentes,NOMBRE,COMÚN,COMÚN,INVARIABLE
resignación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resignaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resina,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resinas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resistencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resistencia_de_materiales,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resistencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resolución,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resolución_administrativa,NOMBRE,COMÚN,,
resolución_impugnada,NOMBRE,COMÚN,,
resoluciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
respaldo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respaldos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respecto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respectos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respeto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respetos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respiración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
respiraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
respiro,NOMBRE,COMÚN,MASCULINO,INVARIABLE
respiros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resplandor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resplandores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
responsabilidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
responsabilidad_administrativa,NOMBRE,COMÚN,,
responsabilidad_civil,NOMBRE,COMÚN,,
responsabilidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
responsable,NOMBRE,COMÚN,COMÚN,INVARIABLE
responsables,NOMBRE,COMÚN,COMÚN,INVARIABLE
respuesta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
respuestas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resquicio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resquicios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
restante,NOMBRE,COMÚN,MASCULINO,INVARIABLE
restantes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
restauración,NOMBRE,COMÚN,FEMENINO,INVARIABLE
restauraciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
restaurante,NOMBRE,COMÚN,COMÚN,INVARIABLE
restaurantes,NOMBRE,COMÚN,COMÚN,INVARIABLE
resto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
restos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
restricción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
restricciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resultado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resultado_oficial,NOMBRE,COMÚN,,
resultados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resumen,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resúmenes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
resurrección,NOMBRE,COMÚN,FEMENINO,INVARIABLE
resurrecciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retablo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retablos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retina,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retinas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retirada,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retiradas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retoño,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retoños,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retórica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retóricas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
retorno,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retornos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retraso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retraso_mental,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retrasos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retrato,NOMBRE,COMÚN,MASCULINO,INVARIABLE
retratos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reunión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
reuniones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revelación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revelaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revés,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reveses,NOMBRE,COMÚN,MASCULINO,INVARIABLE
revisión,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revisiones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revista,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revistas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revolución,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revolución_cultural,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revolución_francesa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revolución_socialista,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revoluciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revólver,NOMBRE,COMÚN,MASCULINO,INVARIABLE
revólveres,NOMBRE,COMÚN,MASCULINO,INVARIABLE
revuelta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
revueltas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rey,NOMBRE,COMÚN,MASCULINO,INVARIABLE
reyes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rezo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rezos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ribera,NOMBRE,COMÚN,FEMENINO,INVARIABLE
riberas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rico,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ricos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ridículo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ridículos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rienda,NOMBRE,COMÚN,FEMENINO,INVARIABLE
riendas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
riera,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rieras,NOMBRE,COMÚN,FEMENINO,INVARIABLE
riesgo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
riesgo_social,NOMBRE,COMÚN,,
riesgos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rigor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rigor_científico,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rigores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rincón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rincones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ringlera,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ringleras,NOMBRE,COMÚN,FEMENINO,INVARIABLE
río,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ríos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
riqueza,NOMBRE,COMÚN,FEMENINO,INVARIABLE
riquezas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
risa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
risas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ritmo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ritmo_cardiaco,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ritmo_de_trabajo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ritmos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rito,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ritos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ritual,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rituales,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rival,NOMBRE,COMÚN,COMÚN,INVARIABLE
rivales,NOMBRE,COMÚN,COMÚN,INVARIABLE
roble,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robledal,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robledales,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robles,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robot,NOMBRE,COMÚN,MASCULINO,INVARIABLE
robots,NOMBRE,COMÚN,MASCULINO,INVARIABLE
roca,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rocas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
roce,NOMBRE,COMÚN,MASCULINO,INVARIABLE
roces,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rocío,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rocíos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rock_and_roll,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rodilla,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rodillas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rojo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rojos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
role_playing,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rollo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rollos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romance,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romances,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romanización,NOMBRE,COMÚN,FEMENINO,INVARIABLE
romanizaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
romano,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romanos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romero,NOMBRE,COMÚN,MASCULINO,INVARIABLE
romeros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ropa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ropas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rosa,NOMBRE,COMÚN,COMÚN,INVARIABLE
rosa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rosal,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rosales,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rosario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rosarios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rosas,NOMBRE,COMÚN,COMÚN,INVARIABLE
rosas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rostro,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rostros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
roto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rotos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruanda,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruandas,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rubio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rubios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rueda,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rueda,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruedas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ruedas,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruido,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruidos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruina,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ruinas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rumbo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rumbos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rumor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rumores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruptura,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rupturas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rusia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rusias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
ruso,NOMBRE,COMÚN,MASCULINO,INVARIABLE
rusos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
ruta,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rutas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rutina,NOMBRE,COMÚN,FEMENINO,INVARIABLE
rutinas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
s,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sábado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sábado_santo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sábados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sabana,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sábana,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sabanas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sábanas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
saber,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saberes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sabiduría,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sabidurías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sabio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sabios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sable,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sables,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sabor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sabores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacerdote,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacerdotes,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saco,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacramento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacramentos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacrificio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sacrificios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sagrada_familia,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sagrario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sagrarios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sala,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sala_de_prensa,NOMBRE,COMÚN,,
salario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salario_base,NOMBRE,COMÚN,,
salario_mínimo,NOMBRE,COMÚN,,
salarios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sales,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salida,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salidas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salón,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salón_de_plenos,NOMBRE,COMÚN,,
salones,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salsa_de_tomate,NOMBRE,COMÚN,,
salto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saltos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salud,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salud_ambiental,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salud_bucodental,NOMBRE,COMÚN,FEMENINO,INVARIABLE
saludes,NOMBRE,COMÚN,FEMENINO,INVARIABLE
saludo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saludos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salvación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salvaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salvador,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salvadores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
salvedad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
salvedades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sanción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sanciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sangre,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sangres,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sanidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sanidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
santa_misa,NOMBRE,COMÚN,FEMENINO,INVARIABLE
santísima_trinidad,NOMBRE,COMÚN,MASCULINO,INVARIABLE
santísimo_sacramento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
santo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
santo_oficio,NOMBRE,COMÚN,MASCULINO,INVARIABLE
santo_sepulcro,NOMBRE,COMÚN,MASCULINO,INVARIABLE
santos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saque,NOMBRE,COMÚN,MASCULINO,INVARIABLE
saques,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sargento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sargentos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
satélite,NOMBRE,COMÚN,MASCULINO,INVARIABLE
satélites,NOMBRE,COMÚN,MASCULINO,INVARIABLE
satisfacción,NOMBRE,COMÚN,FEMENINO,INVARIABLE
satisfacciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sauna,NOMBRE,COMÚN,FEMENINO,INVARIABLE
saunas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secano,NOMBRE,COMÚN,MASCULINO,INVARIABLE
secanos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sección,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretaria,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretaría,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretaría_de_estado,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretaría_de_gobierno,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretaría_general,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretarias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretarías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secretario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
secretarios,NOMBRE,COMÚN,MASCULINO,INVARIABLE
secreto,NOMBRE,COMÚN,MASCULINO,INVARIABLE
secretos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sector,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sector_agrario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sector_agrícola,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sector_económico,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sector_turústico,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sectores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
secuencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
secuencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sed,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seda,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sedante,NOMBRE,COMÚN,COMÚN,INVARIABLE
sedantes,NOMBRE,COMÚN,COMÚN,INVARIABLE
sedas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sede,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sedes,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sedimento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sedimentos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seductor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seductores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seguidor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seguidores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
segunda_guerra_mundial,NOMBRE,COMÚN,FEMENINO,INVARIABLE
segunda_lengua,NOMBRE,COMÚN,,
segundo,NOMBRE,COMÚN,,
segundo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
segundos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seguridad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridad_del_estado,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridad_e_higiene,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridad_internacional,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridad_jurídica,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridad_personal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguridades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
seguro,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seguro_de_accidentes,NOMBRE,COMÚN,,
seguro_de_vida,NOMBRE,COMÚN,,
seguro_obligatorio,NOMBRE,COMÚN,,
seguro_social,NOMBRE,COMÚN,,
seguros,NOMBRE,COMÚN,MASCULINO,INVARIABLE
selección,NOMBRE,COMÚN,FEMENINO,INVARIABLE
selección_nacional,NOMBRE,COMÚN,,
selección_natural,NOMBRE,COMÚN,FEMENINO,INVARIABLE
selecciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sello,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sellos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
selva,NOMBRE,COMÚN,FEMENINO,INVARIABLE
selva_tropical,NOMBRE,COMÚN,,
selvas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semáforo,NOMBRE,COMÚN,MASCULINO,INVARIABLE
semáforos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
semana,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semanas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semblanza,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semblanzas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semejanza,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semejanzas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semifinal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semifinales,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semilla,NOMBRE,COMÚN,FEMENINO,INVARIABLE
semillas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
senado,NOMBRE,COMÚN,MASCULINO,INVARIABLE
senados,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sendero,NOMBRE,COMÚN,MASCULINO,INVARIABLE
senderos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seno,NOMBRE,COMÚN,MASCULINO,INVARIABLE
senos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sensación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sensaciones,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sensibilidad,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sensibilidades,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sentencia,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sentencia_firme,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sentencias,NOMBRE,COMÚN,FEMENINO,INVARIABLE
sentido,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentido_contrario,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentido_crítico,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentido_de_responsabilidad,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentido_del_humor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentido_literal,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentidos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentimiento,NOMBRE,COMÚN,MASCULINO,INVARIABLE
sentimiento_de_culpa,NOMBRE,COMÚN,,
sentimientos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
seña,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señal,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señales,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señor,NOMBRE,COMÚN,MASCULINO,INVARIABLE
señores,NOMBRE,COMÚN,MASCULINO,INVARIABLE
señoría,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señorías,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señorita,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señoritas,NOMBRE,COMÚN,FEMENINO,INVARIABLE
señorito,NOMBRE,COMÚN,MASCULINO,INVARIABLE
señoritos,NOMBRE,COMÚN,MASCULINO,INVARIABLE
separación,NOMBRE,COMÚN,FEMENINO,INVARIABLE
separación_de_poderes,NOMBRE,COMÚN,FEMENINO,INVARIABLE
